CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgBasketSize,AvgOrderValue,MonetaryPerItem,RecencyBucket,FrequencyBucket
13570.0,243,1,239.49,161,161.0,239.49,1.4875155279503107,Old,Low
13571.0,13,12,2092.32,1759,146.58333333333334,174.36,1.189494030699261,Recent,High
13572.0,206,1,1384.25,534,534.0,1384.25,2.5922284644194757,Old,Low
13573.0,50,2,294.40000000000003,303,151.5,147.20000000000002,0.9716171617161717,Mid,Low
13575.0,23,5,732.07,449,89.8,146.41400000000002,1.6304454342984411,Recent,Medium
13576.0,10,20,6703.3,2640,132.0,335.165,2.539128787878788,Recent,High
13577.0,25,5,1658.3,771,154.2,331.65999999999997,2.1508430609597924,Recent,Medium
13579.0,15,2,467.04,176,88.0,233.52,2.653636363636364,Recent,Low
13581.0,309,1,118.0,30,30.0,118.0,3.933333333333333,Old,Low
13583.0,156,1,781.03,725,725.0,781.03,1.0772827586206897,Mid,Low
13584.0,307,1,142.4,37,37.0,142.4,3.848648648648649,Old,Low
13587.0,32,3,347.0,160,53.333333333333336,115.66666666666667,2.16875,Mid,Medium
13588.0,16,13,2445.12,2573,197.92307692307693,188.08615384615385,0.9502992615623785,Recent,High
13589.0,15,2,379.65,114,57.0,189.825,3.330263157894737,Recent,Low
13590.0,11,7,1976.1200000000001,1846,263.7142857142857,282.30285714285714,1.0704875406283858,Recent,Medium
13591.0,65,3,1117.13,485,161.66666666666666,372.3766666666667,2.3033608247422683,Mid,Medium
13592.0,36,4,247.95999999999998,84,21.0,61.989999999999995,2.951904761904762,Mid,Medium
13593.0,108,6,1990.28,707,117.83333333333333,331.7133333333333,2.8151060820367753,Mid,Medium
13594.0,53,1,396.97,359,359.0,396.97,1.105766016713092,Mid,Low
13596.0,6,2,697.04,406,203.0,348.52,1.716847290640394,Recent,Low
13598.0,47,2,167.42000000000002,57,28.5,83.71000000000001,2.9371929824561405,Mid,Low
13599.0,1,33,5030.6,3169,96.03030303030303,152.44242424242427,1.5874408330703693,Recent,High
13600.0,312,1,219.52,324,324.0,219.52,0.677530864197531,Old,Low
13601.0,45,2,693.32,548,274.0,346.66,1.265182481751825,Mid,Low
13602.0,65,1,428.89,267,267.0,428.89,1.6063295880149813,Mid,Low
13603.0,26,1,164.34,164,164.0,164.34,1.0020731707317074,Recent,Low
13606.0,29,3,280.54,279,93.0,93.51333333333334,1.005519713261649,Recent,Medium
13607.0,40,1,678.01,290,290.0,678.01,2.337965517241379,Mid,Low
13610.0,12,9,1115.43,514,57.111111111111114,123.93666666666667,2.1700972762645914,Recent,Medium
13611.0,89,4,1158.2,762,190.5,289.55,1.5199475065616799,Mid,Medium
13614.0,24,4,1610.46,570,142.5,402.615,2.8253684210526315,Recent,Medium
13615.0,313,2,399.99,183,91.5,199.995,2.185737704918033,Old,Low
13617.0,40,3,544.18,300,100.0,181.39333333333332,1.8139333333333332,Mid,Medium
13618.0,174,1,177.34,246,246.0,177.34,0.7208943089430895,Mid,Low
13621.0,117,1,213.85,343,343.0,213.85,0.6234693877551021,Mid,Low
13623.0,31,7,672.44,286,40.857142857142854,96.06285714285715,2.3511888111888113,Mid,Medium
13626.0,253,1,257.23,209,209.0,257.23,1.2307655502392345,Old,Low
13627.0,59,7,1624.02,1266,180.85714285714286,232.00285714285715,1.2827962085308058,Mid,Medium
13629.0,23,11,7792.36,4372,397.45454545454544,708.3963636363636,1.7823330283623056,Recent,High
13630.0,5,11,1995.68,1377,125.18181818181819,181.42545454545456,1.4492955700798837,Recent,High
13631.0,100,12,3021.77,460,38.333333333333336,251.81416666666667,6.569065217391304,Mid,High
13632.0,25,6,2117.02,1036,172.66666666666666,352.83666666666664,2.0434555984555987,Recent,Medium
13634.0,33,5,1575.16,704,140.8,315.03200000000004,2.237443181818182,Mid,Medium
13635.0,68,1,1071.03,677,677.0,1071.03,1.5820236336779911,Mid,Low
13636.0,37,6,941.62,586,97.66666666666667,156.93666666666667,1.6068600682593857,Mid,Medium
13637.0,52,3,810.5,409,136.33333333333334,270.1666666666667,1.9816625916870416,Mid,Medium
13638.0,16,1,122.64,93,93.0,122.64,1.3187096774193547,Recent,Low
13639.0,74,1,1033.34,800,800.0,1033.34,1.291675,Mid,Low
13642.0,216,1,354.8,173,173.0,354.8,2.0508670520231216,Old,Low
13643.0,31,3,519.44,273,91.0,173.14666666666668,1.902710622710623,Mid,Medium
13644.0,9,5,2597.52,2060,412.0,519.504,1.2609320388349514,Recent,Medium
13645.0,120,1,252.1,158,158.0,252.1,1.5955696202531646,Mid,Low
13647.0,10,5,1670.22,894,178.8,334.044,1.868255033557047,Recent,Medium
13649.0,257,2,346.6,139,69.5,173.3,2.4935251798561153,Old,Low
13650.0,17,7,1809.3400000000001,918,131.14285714285714,258.4771428571429,1.970958605664488,Recent,Medium
13651.0,35,2,94.2,33,16.5,47.1,2.8545454545454545,Mid,Low
13652.0,46,3,1095.08,578,192.66666666666666,365.02666666666664,1.8946020761245674,Mid,Medium
13654.0,43,6,2707.33,2182,363.6666666666667,451.22166666666664,1.240756186984418,Mid,Medium
13655.0,114,2,932.97,605,302.5,466.485,1.542099173553719,Mid,Low
13656.0,165,2,379.65,490,245.0,189.825,0.7747959183673468,Mid,Low
13657.0,11,2,382.14,209,104.5,191.07,1.828421052631579,Recent,Low
13658.0,10,7,2421.47,1009,144.14285714285714,345.9242857142857,2.3998711595639244,Recent,Medium
13659.0,197,3,1550.85,879,293.0,516.9499999999999,1.764334470989761,Old,Medium
13662.0,86,7,879.08,538,76.85714285714286,125.58285714285715,1.6339776951672864,Mid,Medium
13663.0,179,1,189.47,91,91.0,189.47,2.082087912087912,Mid,Low
13666.0,60,3,84.65,41,13.666666666666666,28.21666666666667,2.0646341463414637,Mid,Medium
13667.0,149,1,305.02,154,154.0,305.02,1.9806493506493505,Mid,Low
13668.0,3,29,6216.07,3637,125.41379310344827,214.34724137931033,1.7091201539730547,Recent,High
13669.0,51,2,218.55,237,118.5,109.275,0.9221518987341772,Mid,Low
13670.0,75,1,349.7,282,282.0,349.7,1.2400709219858155,Mid,Low
13673.0,19,2,396.92,119,59.5,198.46,3.3354621848739496,Recent,Low
13675.0,151,2,486.82000000000005,330,165.0,243.41000000000003,1.4752121212121214,Mid,Low
13678.0,152,1,232.6,924,924.0,232.6,0.25173160173160175,Mid,Low
13680.0,1,5,2202.31,1267,253.4,440.462,1.7382083662194159,Recent,Medium
13681.0,18,4,827.83,360,90.0,206.9575,2.299527777777778,Recent,Medium
13682.0,187,1,59.5,10,10.0,59.5,5.95,Old,Low
13684.0,286,2,64.23,38,19.0,32.115,1.690263157894737,Old,Low
13685.0,3,7,3119.44,5056,722.2857142857143,445.63428571428574,0.6169778481012659,Recent,Medium
13686.0,183,1,72.0,70,70.0,72.0,1.0285714285714285,Old,Low
13689.0,63,1,910.0,512,512.0,910.0,1.77734375,Mid,Low
13690.0,59,1,172.25,67,67.0,172.25,2.5708955223880596,Mid,Low
13692.0,25,5,1466.8700000000001,1224,244.8,293.374,1.1984232026143793,Recent,Medium
13694.0,4,60,62653.1,61803,1030.05,1044.2183333333332,1.0137549957121823,Recent,High
13695.0,31,15,2504.13,1603,106.86666666666666,166.942,1.5621522145976294,Mid,High
13697.0,39,1,151.3,177,177.0,151.3,0.8548022598870058,Mid,Low
13699.0,155,1,308.58000000000004,66,66.0,308.58000000000004,4.675454545454546,Mid,Low
13700.0,26,10,2265.12,2304,230.4,226.512,0.9831249999999999,Recent,Medium
13703.0,318,1,99.5,10,10.0,99.5,9.95,Old,Low
13704.0,5,10,2295.31,1528,152.8,229.531,1.5021662303664922,Recent,Medium
13705.0,8,3,711.86,363,121.0,237.28666666666666,1.9610468319559229,Recent,Medium
13706.0,303,1,330.79,189,189.0,330.79,1.7502116402116403,Old,Low
13707.0,267,2,806.41,351,175.5,403.205,2.2974643874643874,Old,Low
13708.0,271,1,296.88,306,306.0,296.88,0.9701960784313726,Old,Low
13709.0,4,17,6249.11,3501,205.94117647058823,367.5947058823529,1.7849500142816337,Recent,High
13710.0,32,1,180.48,176,176.0,180.48,1.0254545454545454,Mid,Low
13711.0,219,2,252.06,140,70.0,126.03,1.8004285714285715,Old,Low
13712.0,247,1,228.84,352,352.0,228.84,0.6501136363636364,Old,Low
13715.0,281,8,1053.94,555,69.375,131.7425,1.898990990990991,Old,Medium
13716.0,269,1,138.28,138,138.0,138.28,1.0020289855072464,Old,Low
13717.0,32,7,1432.26,1958,279.7142857142857,204.60857142857142,0.731491317671093,Mid,Medium
13718.0,246,2,306.55,173,86.5,153.275,1.7719653179190753,Old,Low
13719.0,15,5,1041.68,609,121.8,208.336,1.7104761904761905,Recent,Medium
13720.0,117,4,799.9,501,125.25,199.975,1.5966067864271456,Mid,Medium
13721.0,36,1,524.14,316,316.0,524.14,1.6586708860759494,Mid,Low
13722.0,120,4,2369.16,1400,350.0,592.29,1.6922571428571427,Mid,Medium
13723.0,217,1,199.85000000000002,43,43.0,199.85000000000002,4.647674418604652,Old,Low
13725.0,50,11,1809.81,659,59.90909090909091,164.52818181818182,2.746297420333839,Mid,High
13726.0,39,2,1079.66,1054,527.0,539.83,1.0243453510436433,Mid,Low
13727.0,29,2,333.48,162,81.0,166.74,2.0585185185185186,Recent,Low
13728.0,37,6,1016.14,458,76.33333333333333,169.35666666666665,2.218646288209607,Mid,Medium
13730.0,136,2,752.6,488,244.0,376.3,1.5422131147540985,Mid,Low
13731.0,219,2,610.59,278,139.0,305.295,2.1963669064748204,Old,Low
13732.0,28,1,491.86,498,498.0,491.86,0.9876706827309237,Recent,Low
13735.0,25,8,2766.18,1083,135.375,345.7725,2.5541828254847645,Recent,Medium
13736.0,5,3,724.0,493,164.33333333333334,241.33333333333334,1.4685598377281948,Recent,Medium
13737.0,200,1,339.6,125,125.0,339.6,2.7168,Old,Low
13739.0,18,1,216.9,54,54.0,216.9,4.016666666666667,Recent,Low
13740.0,241,1,350.75,425,425.0,350.75,0.8252941176470588,Old,Low
13741.0,72,4,666.33,217,54.25,166.5825,3.0706451612903227,Mid,Medium
13742.0,17,14,3102.42,1116,79.71428571428571,221.60142857142858,2.7799462365591396,Recent,High
13743.0,3,8,1340.15,1775,221.875,167.51875,0.7550140845070423,Recent,Medium
13744.0,95,2,1156.36,1249,624.5,578.18,0.9258286629303442,Mid,Low
13745.0,151,2,291.54,486,243.0,145.77,0.5998765432098766,Mid,Low
13747.0,374,1,79.6,8,8.0,79.6,9.95,Old,Low
13748.0,96,5,948.25,439,87.8,189.65,2.16002277904328,Mid,Medium
13750.0,54,5,1647.26,516,103.2,329.452,3.192364341085271,Mid,Medium
13751.0,288,1,296.25,152,152.0,296.25,1.949013157894737,Old,Low
13752.0,124,6,1186.28,876,146.0,197.71333333333334,1.3542009132420092,Mid,Medium
13753.0,288,1,741.26,512,512.0,741.26,1.4477734375,Old,Low
13754.0,152,2,282.6,214,107.0,141.3,1.3205607476635515,Mid,Low
13755.0,4,10,2154.68,1241,124.1,215.468,1.7362449637389201,Recent,Medium
13756.0,2,15,5145.12,3164,210.93333333333334,343.008,1.6261441213653602,Recent,High
13758.0,12,7,3190.55,1844,263.42857142857144,455.79285714285714,1.7302331887201736,Recent,Medium
13759.0,33,2,659.4100000000001,287,143.5,329.70500000000004,2.2975958188153314,Mid,Low
13760.0,54,2,286.79,197,98.5,143.395,1.455786802030457,Mid,Low
13761.0,50,2,1070.65,642,321.0,535.325,1.667679127725857,Mid,Low
13763.0,63,3,1689.46,725,241.66666666666666,563.1533333333333,2.3302896551724137,Mid,Medium
13764.0,71,3,1521.76,932,310.6666666666667,507.25333333333333,1.6327896995708155,Mid,Medium
13767.0,2,52,16945.71,7258,139.57692307692307,325.87903846153847,2.334763020115734,Recent,High
13769.0,2,16,2771.8700000000003,1152,72.0,173.24187500000002,2.406137152777778,Recent,High
13771.0,64,5,2631.7,1476,295.2,526.3399999999999,1.7829945799457994,Mid,Medium
13772.0,34,3,1132.13,546,182.0,377.3766666666667,2.0734981684981686,Mid,Medium
13774.0,82,1,345.0,192,192.0,345.0,1.796875,Mid,Low
13777.0,1,41,25748.350000000002,12804,312.2926829268293,628.008536585366,2.0109614183067794,Recent,High
13778.0,103,1,178.7,70,70.0,178.7,2.5528571428571425,Mid,Low
13780.0,7,2,360.01,318,159.0,180.005,1.1321069182389938,Recent,Low
13781.0,251,1,127.84,30,30.0,127.84,4.261333333333334,Old,Low
13782.0,13,6,912.0,371,61.833333333333336,152.0,2.4582210242587603,Recent,Medium
13784.0,10,11,2462.79,2493,226.63636363636363,223.89,0.9878820697954271,Recent,High
13786.0,367,1,230.4,136,136.0,230.4,1.6941176470588235,Old,Low
13787.0,76,2,309.04,337,168.5,154.52,0.917032640949555,Mid,Low
13790.0,4,1,348.79999999999995,748,748.0,348.79999999999995,0.46631016042780743,Recent,Low
13791.0,43,3,1047.68,828,276.0,349.2266666666667,1.2653140096618358,Mid,Medium
13792.0,66,2,195.55,92,46.0,97.775,2.1255434782608695,Mid,Low
13798.0,1,63,36351.42,23514,373.23809523809524,577.0066666666667,1.5459479459045675,Recent,High
13799.0,117,2,688.86,402,201.0,344.43,1.713582089552239,Mid,Low
13800.0,310,1,558.32,331,331.0,558.32,1.6867673716012086,Old,Low
13801.0,67,1,324.8,168,168.0,324.8,1.9333333333333333,Mid,Low
13802.0,138,6,3906.27,2281,380.1666666666667,651.045,1.712525208241999,Mid,Medium
13803.0,255,1,277.07,121,121.0,277.07,2.2898347107438015,Old,Low
13804.0,31,7,2635.79,1498,214.0,376.5414285714286,1.759539385847797,Mid,Medium
13805.0,52,2,924.5999999999999,1900,950.0,462.29999999999995,0.48663157894736836,Mid,Low
13806.0,64,1,256.38,56,56.0,256.38,4.578214285714286,Mid,Low
13807.0,367,1,112.6,36,36.0,112.6,3.1277777777777778,Old,Low
13808.0,6,5,1747.66,782,156.4,349.53200000000004,2.2348593350383634,Recent,Medium
13809.0,305,1,155.05,29,29.0,155.05,5.346551724137932,Old,Low
13810.0,29,4,899.51,311,77.75,224.8775,2.8923151125401927,Recent,Medium
13811.0,184,4,591.75,67,16.75,147.9375,8.832089552238806,Old,Medium
13812.0,42,3,539.0,333,111.0,179.66666666666666,1.6186186186186187,Mid,Medium
13813.0,40,5,1353.41,550,110.0,270.682,2.460745454545455,Mid,Medium
13814.0,56,3,1562.12,862,287.3333333333333,520.7066666666666,1.8122041763341066,Mid,Medium
13815.0,22,5,4014.91,2557,511.4,802.982,1.570164254986312,Recent,Medium
13816.0,24,4,555.04,260,65.0,138.76,2.1347692307692308,Recent,Medium
13817.0,29,2,382.98,211,105.5,191.49,1.8150710900473934,Recent,Low
13819.0,302,3,1140.35,1109,369.6666666666667,380.1166666666666,1.028268710550045,Old,Medium
13821.0,145,2,385.64,153,76.5,192.82,2.5205228758169933,Mid,Low
13822.0,6,2,632.0,611,305.5,316.0,1.0343698854337153,Recent,Low
13823.0,19,2,957.66,439,219.5,478.83,2.1814578587699316,Recent,Low
13824.0,33,5,1698.94,768,153.6,339.788,2.2121614583333336,Mid,Medium
13826.0,158,2,174.65,80,40.0,87.325,2.183125,Mid,Low
13827.0,58,3,412.05,141,47.0,137.35,2.9223404255319148,Mid,Medium
13828.0,22,1,209.49,311,311.0,209.49,0.6736012861736335,Recent,Low
13831.0,16,6,2202.99,745,124.16666666666667,367.16499999999996,2.9570335570469797,Recent,Medium
13832.0,18,2,40.95,25,12.5,20.475,1.6380000000000001,Recent,Low
13833.0,159,1,384.8,118,118.0,384.8,3.2610169491525425,Mid,Low
13835.0,25,4,834.57,442,110.5,208.6425,1.8881674208144799,Recent,Medium
13837.0,212,2,271.24,183,91.5,135.62,1.4821857923497268,Old,Low
13838.0,6,4,691.73,263,65.75,172.9325,2.630152091254753,Recent,Medium
13841.0,253,1,85.0,100,100.0,85.0,0.85,Old,Low
13842.0,59,9,3385.62,1768,196.44444444444446,376.18,1.9149434389140272,Mid,Medium
13844.0,11,1,361.62,196,196.0,361.62,1.845,Recent,Low
13845.0,65,1,312.98,182,182.0,312.98,1.7196703296703297,Mid,Low
13846.0,25,4,847.61,383,95.75,211.9025,2.2130809399477807,Recent,Medium
13848.0,92,3,1255.0,3700,1233.3333333333333,418.3333333333333,0.33918918918918917,Mid,Medium
13849.0,52,2,1537.95,1016,508.0,768.975,1.51373031496063,Mid,Low
13850.0,88,2,1586.81,941,470.5,793.405,1.6863018065887354,Mid,Low
13851.0,96,3,2651.46,1705,568.3333333333334,883.82,1.555108504398827,Mid,Medium
13853.0,9,2,1056.94,304,152.0,528.47,3.4767763157894738,Recent,Low
13854.0,9,29,8025.0199999999995,2278,78.55172413793103,276.72482758620686,3.5228358208955224,Recent,High
13856.0,169,5,363.4,484,96.8,72.67999999999999,0.7508264462809917,Mid,Medium
13858.0,57,1,216.17000000000002,75,75.0,216.17000000000002,2.8822666666666668,Mid,Low
13859.0,326,1,201.16,129,129.0,201.16,1.5593798449612404,Old,Low
13860.0,1,6,1240.0,589,98.16666666666667,206.66666666666666,2.1052631578947367,Recent,Medium
13862.0,18,10,2187.31,1682,168.2,218.731,1.3004221165279428,Recent,Medium
13863.0,245,2,299.56,219,109.5,149.78,1.3678538812785388,Old,Low
13865.0,58,4,501.56,204,51.0,125.39,2.458627450980392,Mid,Medium
13866.0,74,1,145.67,57,57.0,145.67,2.5556140350877192,Mid,Low
13867.0,31,3,1015.29,513,171.0,338.43,1.9791228070175437,Mid,Medium
13868.0,7,2,3192.54,1964,982.0,1596.27,1.625529531568228,Recent,Low
13869.0,123,4,3104.9500000000003,1721,430.25,776.2375000000001,1.804154561301569,Mid,Medium
13870.0,2,10,2751.25,1320,132.0,275.125,2.084280303030303,Recent,Medium
13871.0,23,14,6389.8,2801,200.07142857142858,456.4142857142857,2.2812566940378436,Recent,High
13873.0,120,4,381.7,138,34.5,95.425,2.7659420289855072,Mid,Medium
13874.0,358,1,540.45,180,180.0,540.45,3.0025000000000004,Old,Low
13875.0,54,5,1786.79,1316,263.2,357.358,1.357743161094225,Mid,Medium
13876.0,64,1,122.7,36,36.0,122.7,3.408333333333333,Mid,Low
13877.0,86,1,117.24,108,108.0,117.24,1.0855555555555556,Mid,Low
13878.0,55,1,1281.53,475,475.0,1281.53,2.697957894736842,Mid,Low
13880.0,21,13,3219.77,1842,141.69230769230768,247.67461538461538,1.7479750271444083,Recent,High
13881.0,4,22,16989.52,10062,457.3636363636364,772.2509090909091,1.6884834029020075,Recent,High
13882.0,3,6,1131.28,950,158.33333333333334,188.54666666666665,1.190821052631579,Recent,Medium
13883.0,1,9,2538.75,1368,152.0,282.0833333333333,1.8558114035087718,Recent,Medium
13884.0,7,6,781.3000000000001,297,49.5,130.21666666666667,2.630639730639731,Recent,Medium
13885.0,189,2,506.8,182,91.0,253.4,2.7846153846153845,Old,Low
13886.0,71,1,243.56,126,126.0,243.56,1.933015873015873,Mid,Low
13887.0,204,1,349.55,147,147.0,349.55,2.377891156462585,Old,Low
13888.0,120,2,605.63,258,129.0,302.815,2.347403100775194,Mid,Low
13889.0,93,1,416.90000000000003,146,146.0,416.90000000000003,2.855479452054795,Mid,Low
13890.0,1,14,1860.8600000000001,826,59.0,132.91857142857143,2.252857142857143,Recent,High
13892.0,27,4,632.97,983,245.75,158.2425,0.6439165818921668,Recent,Medium
13893.0,298,1,821.1,190,190.0,821.1,4.321578947368421,Old,Low
13894.0,22,5,535.97,339,67.8,107.194,1.5810324483775813,Recent,Medium
13895.0,21,5,2588.12,1364,272.8,517.624,1.8974486803519062,Recent,Medium
13897.0,50,1,311.16,200,200.0,311.16,1.5558,Mid,Low
13898.0,326,1,155.93,133,133.0,155.93,1.1724060150375941,Old,Low
13899.0,16,2,388.52,156,78.0,194.26,2.49051282051282,Recent,Low
13900.0,183,3,740.95,430,143.33333333333334,246.98333333333335,1.723139534883721,Old,Medium
13901.0,72,5,2867.2000000000003,1739,347.8,573.44,1.6487636572742956,Mid,Medium
13904.0,37,2,332.64,332,166.0,166.32,1.0019277108433735,Mid,Low
13908.0,80,5,2347.05,1470,294.0,469.41,1.5966326530612247,Mid,Medium
13911.0,57,9,2580.91,2731,303.44444444444446,286.7677777777778,0.9450421091175393,Mid,Medium
13914.0,4,3,613.95,379,126.33333333333333,204.65,1.6199208443271769,Recent,Medium
13917.0,50,2,272.04,228,114.0,136.02,1.1931578947368422,Mid,Low
13918.0,50,2,1212.8400000000001,1140,570.0,606.4200000000001,1.0638947368421054,Mid,Low
13919.0,53,3,350.16,437,145.66666666666666,116.72000000000001,0.8012814645308926,Mid,Medium
13922.0,352,1,172.25,93,93.0,172.25,1.8521505376344085,Old,Low
13923.0,54,1,351.13,185,185.0,351.13,1.898,Mid,Low
13924.0,2,11,1682.08,1532,139.27272727272728,152.91636363636363,1.0979634464751957,Recent,High
13925.0,36,6,616.65,327,54.5,102.77499999999999,1.8857798165137614,Mid,Medium
13926.0,23,1,223.85000000000002,104,104.0,223.85000000000002,2.152403846153846,Recent,Low
13927.0,75,1,348.99,214,214.0,348.99,1.6307943925233646,Mid,Low
13928.0,11,4,464.57,129,32.25,116.1425,3.6013178294573645,Recent,Medium
13929.0,169,3,802.85,139,46.333333333333336,267.6166666666667,5.77589928057554,Mid,Medium
13930.0,58,2,337.34,274,137.0,168.67,1.2311678832116788,Mid,Low
13931.0,86,3,1230.93,721,240.33333333333334,410.31,1.7072538141470182,Mid,Medium
13932.0,295,1,307.4,72,72.0,307.4,4.269444444444444,Old,Low
13933.0,109,2,608.79,205,102.5,304.395,2.9697073170731705,Mid,Low
13934.0,264,1,922.1,390,390.0,922.1,2.3643589743589746,Old,Low
13936.0,171,2,361.28000000000003,324,162.0,180.64000000000001,1.115061728395062,Mid,Low
13937.0,169,1,158.85,123,123.0,158.85,1.2914634146341464,Mid,Low
13938.0,35,1,71.66,70,70.0,71.66,1.0237142857142856,Mid,Low
13939.0,23,4,556.75,843,210.75,139.1875,0.6604389086595492,Recent,Medium
13940.0,17,4,839.14,516,129.0,209.785,1.6262403100775193,Recent,Medium
13941.0,22,7,4912.41,2307,329.57142857142856,701.7728571428571,2.1293498049414823,Recent,Medium
13946.0,79,3,561.57,443,147.66666666666666,187.19000000000003,1.2676523702031604,Mid,Medium
13947.0,65,1,90.60000000000001,44,44.0,90.60000000000001,2.059090909090909,Mid,Low
13948.0,361,1,102.0,40,40.0,102.0,2.55,Old,Low
13949.0,3,6,2427.32,2474,412.3333333333333,404.55333333333334,0.9811317704122878,Recent,Medium
13950.0,11,5,728.5600000000001,321,64.2,145.71200000000002,2.269657320872274,Recent,Medium
13951.0,176,3,674.45,459,153.0,224.8166666666667,1.4693899782135078,Mid,Medium
13952.0,211,3,3246.091,1425,475.0,1082.0303333333334,2.277958596491228,Old,Medium
13953.0,7,7,3515.68,2724,389.14285714285717,502.23999999999995,1.2906314243759176,Recent,Medium
13954.0,2,3,378.59,141,47.0,126.19666666666666,2.6850354609929075,Recent,Medium
13955.0,154,2,322.96,154,77.0,161.48,2.097142857142857,Mid,Low
13956.0,5,5,1026.42,491,98.2,205.28400000000002,2.0904684317718942,Recent,Medium
13959.0,79,3,598.2,357,119.0,199.4,1.6756302521008404,Mid,Medium
13960.0,21,2,230.22,142,71.0,115.11,1.621267605633803,Recent,Low
13962.0,22,2,169.54999999999998,87,43.5,84.77499999999999,1.9488505747126434,Recent,Low
13963.0,308,4,664.54,460,115.0,166.135,1.4446521739130433,Old,Medium
13967.0,146,1,80.7,42,42.0,80.7,1.9214285714285715,Mid,Low
13969.0,7,20,8986.69,4483,224.15,449.33450000000005,2.004615213026991,Recent,High
13971.0,9,11,2702.2200000000003,1818,165.27272727272728,245.65636363636366,1.4863696369636965,Recent,High
13972.0,71,2,190.25,187,93.5,95.125,1.017379679144385,Mid,Low
13973.0,287,1,264.7,109,109.0,264.7,2.428440366972477,Old,Low
13974.0,49,1,413.59000000000003,249,249.0,413.59000000000003,1.6610040160642572,Mid,Low
13975.0,31,7,2503.23,1725,246.42857142857142,357.6042857142857,1.4511478260869566,Mid,Medium
13976.0,207,1,357.98,154,154.0,357.98,2.3245454545454547,Old,Low
13978.0,15,2,196.79,315,157.5,98.395,0.6247301587301587,Recent,Low
13979.0,73,1,869.87,639,639.0,869.87,1.3612989045383412,Mid,Low
13980.0,60,1,200.14,172,172.0,200.14,1.1636046511627907,Mid,Low
13982.0,39,5,1861.1100000000001,1132,226.4,372.22200000000004,1.6440901060070672,Mid,Medium
13983.0,30,13,2590.46,1170,90.0,199.26615384615386,2.214068376068376,Recent,High
13984.0,27,6,488.03,271,45.166666666666664,81.33833333333332,1.8008487084870848,Recent,Medium
13985.0,4,16,7024.53,3437,214.8125,439.033125,2.043796915915042,Recent,High
13986.0,17,1,320.46,430,430.0,320.46,0.7452558139534883,Recent,Low
13988.0,20,9,4098.8,3025,336.1111111111111,455.4222222222222,1.3549752066115703,Recent,Medium
13989.0,66,2,1266.08,1313,656.5,633.04,0.9642650418888042,Mid,Low
13990.0,213,1,311.3,190,190.0,311.3,1.638421052631579,Old,Low
13991.0,12,7,850.63,996,142.28571428571428,121.51857142857143,0.8540461847389558,Recent,Medium
13992.0,30,1,76.8,64,64.0,76.8,1.2,Recent,Low
13993.0,32,12,3409.66,892,74.33333333333333,284.1383333333333,3.822488789237668,Mid,High
13994.0,4,6,2313.14,940,156.66666666666666,385.5233333333333,2.460787234042553,Recent,Medium
13995.0,15,6,1383.49,867,144.5,230.58166666666668,1.5957208765859285,Recent,Medium
13999.0,10,15,3865.26,2231,148.73333333333332,257.684,1.732523532048409,Recent,High
14000.0,206,2,633.71,707,353.5,316.855,0.8963366336633664,Old,Low
14001.0,46,4,2030.3300000000002,959,239.75,507.58250000000004,2.117132429614182,Mid,Medium
14002.0,134,2,529.73,877,438.5,264.865,0.6040250855188142,Mid,Low
14004.0,43,7,4582.64,2668,381.14285714285717,654.6628571428572,1.7176311844077963,Mid,Medium
14005.0,10,5,2874.72,2478,495.6,574.944,1.160096852300242,Recent,Medium
14006.0,116,3,962.19,641,213.66666666666666,320.73,1.5010764430577224,Mid,Medium
14009.0,198,3,685.9300000000001,361,120.33333333333333,228.64333333333335,1.9000831024930749,Old,Medium
14012.0,278,1,328.8,160,160.0,328.8,2.055,Old,Low
14013.0,110,3,473.02,462,154.0,157.67333333333332,1.0238528138528138,Mid,Medium
14014.0,77,1,505.18,1076,1076.0,505.18,0.4694981412639405,Mid,Low
14015.0,53,1,917.34,378,378.0,917.34,2.426825396825397,Mid,Low
14016.0,154,5,4328.46,2124,424.8,865.692,2.0378813559322033,Mid,Medium
14019.0,47,4,1398.96,1034,258.5,349.74,1.3529593810444875,Mid,Medium
14020.0,17,2,642.8,441,220.5,321.4,1.4575963718820861,Recent,Low
14021.0,155,3,631.9,192,64.0,210.63333333333333,3.291145833333333,Mid,Medium
14022.0,225,1,440.0,487,487.0,440.0,0.9034907597535934,Old,Low
14023.0,7,2,584.07,345,172.5,292.035,1.6929565217391305,Recent,Low
14024.0,122,2,327.7,150,75.0,163.85,2.1846666666666668,Mid,Low
14027.0,61,1,104.82,62,62.0,104.82,1.6906451612903224,Mid,Low
14029.0,63,2,467.66,198,99.0,233.83,2.361919191919192,Mid,Low
14030.0,18,8,2360.09,1479,184.875,295.01125,1.5957336037863423,Recent,Medium
14031.0,7,23,14634.64,5370,233.47826086956522,636.2886956521739,2.725258845437616,Recent,High
14032.0,2,18,2929.84,2008,111.55555555555556,162.7688888888889,1.4590836653386454,Recent,High
14034.0,22,4,512.02,315,78.75,128.005,1.6254603174603175,Recent,Medium
14035.0,29,5,1428.02,739,147.8,285.604,1.9323680649526387,Recent,Medium
14036.0,285,1,626.65,268,268.0,626.65,2.3382462686567163,Old,Low
14037.0,176,2,147.20000000000002,46,23.0,73.60000000000001,3.2,Mid,Low
