CustomerID,NumTransactions,TotalQuantity,TotalSpend,IsZeroSpend,IsNegativeSpend,IsZeroOrNegativeQuantity,IsProblemCustomer
13668.0,29,3637,6216.07,False,False,False,False
13669.0,2,237,218.55,False,False,False,False
13670.0,1,282,349.7,False,False,False,False
13672.0,6,-1,-71.46,False,True,True,True
13673.0,2,119,396.92,False,False,False,False
13675.0,2,330,486.82000000000005,False,False,False,False
13678.0,1,924,232.6,False,False,False,False
13680.0,5,1267,2202.31,False,False,False,False
13681.0,4,360,827.83,False,False,False,False
13682.0,1,10,59.5,False,False,False,False
13684.0,2,38,64.23,False,False,False,False
13685.0,7,5056,3119.44,False,False,False,False
13686.0,1,70,72.0,False,False,False,False
13689.0,1,512,910.0,False,False,False,False
13690.0,1,67,172.25,False,False,False,False
13692.0,5,1224,1466.8700000000001,False,False,False,False
13693.0,2,-6,-32.0,False,True,True,True
13694.0,60,61803,62653.1,False,False,False,False
13695.0,15,1603,2504.13,False,False,False,False
13697.0,1,177,151.29999999999998,False,False,False,False
13699.0,1,66,308.58000000000004,False,False,False,False
13700.0,10,2304,2265.12,False,False,False,False
13703.0,1,10,99.5,False,False,False,False
13704.0,10,1528,2295.31,False,False,False,False
13705.0,3,363,711.86,False,False,False,False
13706.0,1,189,330.79,False,False,False,False
13707.0,2,351,806.41,False,False,False,False
13708.0,1,306,296.88,False,False,False,False
13709.0,17,3501,6249.110000000001,False,False,False,False
13710.0,1,176,180.48,False,False,False,False
13711.0,2,140,252.06,False,False,False,False
13712.0,1,352,228.84,False,False,False,False
13715.0,8,555,1053.94,False,False,False,False
13716.0,1,138,138.28,False,False,False,False
13717.0,7,1958,1432.26,False,False,False,False
13718.0,2,173,306.55,False,False,False,False
13719.0,5,609,1041.68,False,False,False,False
13720.0,4,501,799.9,False,False,False,False
13721.0,1,316,524.14,False,False,False,False
13722.0,4,1400,2369.16,False,False,False,False
13723.0,1,43,199.85000000000002,False,False,False,False
13725.0,11,659,1809.81,False,False,False,False
13726.0,2,1054,1079.6599999999999,False,False,False,False
13727.0,2,162,333.48,False,False,False,False
13728.0,6,458,1016.14,False,False,False,False
13730.0,2,488,752.6,False,False,False,False
13731.0,2,278,610.59,False,False,False,False
13732.0,1,498,491.86,False,False,False,False
13735.0,8,1083,2766.18,False,False,False,False
13736.0,3,493,724.0,False,False,False,False
13737.0,1,125,339.59999999999997,False,False,False,False
13739.0,1,54,216.9,False,False,False,False
13740.0,1,425,350.75,False,False,False,False
13741.0,4,217,666.33,False,False,False,False
13742.0,14,1116,3102.42,False,False,False,False
13743.0,8,1775,1340.1499999999999,False,False,False,False
13744.0,2,1249,1156.36,False,False,False,False
13745.0,2,486,291.54,False,False,False,False
13747.0,1,8,79.6,False,False,False,False
13748.0,5,439,948.25,False,False,False,False
13750.0,5,516,1647.26,False,False,False,False
13751.0,1,152,296.25,False,False,False,False
13752.0,6,876,1186.28,False,False,False,False
13753.0,1,512,741.26,False,False,False,False
13754.0,2,214,282.59999999999997,False,False,False,False
13755.0,10,1241,2154.68,False,False,False,False
13756.0,15,3164,5145.12,False,False,False,False
13758.0,7,1844,3190.55,False,False,False,False
13759.0,2,287,659.4100000000001,False,False,False,False
13760.0,2,197,286.79,False,False,False,False
13761.0,2,642,1070.65,False,False,False,False
13762.0,2,0,3.552713678800501e-15,False,False,True,True
13763.0,3,725,1689.46,False,False,False,False
13764.0,3,932,1521.76,False,False,False,False
13767.0,52,7258,16945.71,False,False,False,False
13769.0,16,1152,2771.87,False,False,False,False
13771.0,5,1476,2631.7,False,False,False,False
13772.0,3,546,1132.13,False,False,False,False
13774.0,1,192,345.0,False,False,False,False
13777.0,41,12804,25748.350000000002,False,False,False,False
13778.0,1,70,178.7,False,False,False,False
13780.0,2,318,360.01,False,False,False,False
13781.0,1,30,127.84,False,False,False,False
13782.0,6,371,912.0,False,False,False,False
13784.0,11,2493,2462.79,False,False,False,False
13786.0,1,136,230.39999999999998,False,False,False,False
13787.0,2,337,309.04,False,False,False,False
13790.0,1,748,348.8,False,False,False,False
13791.0,3,828,1047.68,False,False,False,False
13792.0,2,92,195.55,False,False,False,False
13798.0,63,23514,36351.42,False,False,False,False
13799.0,2,402,688.86,False,False,False,False
13800.0,1,331,558.32,False,False,False,False
13801.0,1,168,324.8,False,False,False,False
13802.0,6,2281,3906.27,False,False,False,False
13803.0,1,121,277.07,False,False,False,False
13804.0,7,1498,2635.79,False,False,False,False
13805.0,2,1900,924.6,False,False,False,False
13806.0,1,56,256.38,False,False,False,False
13807.0,1,36,112.6,False,False,False,False
13808.0,5,782,1747.66,False,False,False,False
13809.0,1,29,155.05,False,False,False,False
13810.0,4,311,899.51,False,False,False,False
13811.0,4,67,591.75,False,False,False,False
13812.0,3,333,539.0,False,False,False,False
13813.0,5,550,1353.41,False,False,False,False
13814.0,3,862,1562.12,False,False,False,False
13815.0,5,2557,4014.91,False,False,False,False
13816.0,4,260,555.04,False,False,False,False
13817.0,2,211,382.98,False,False,False,False
13819.0,3,1109,1140.35,False,False,False,False
13821.0,2,153,385.64,False,False,False,False
13822.0,2,611,632.0,False,False,False,False
13823.0,2,439,957.66,False,False,False,False
13824.0,5,768,1698.94,False,False,False,False
13826.0,2,80,174.65,False,False,False,False
13827.0,3,141,412.05,False,False,False,False
13828.0,1,311,209.49,False,False,False,False
13829.0,1,-12,-102.0,False,True,True,True
13831.0,6,745,2202.99,False,False,False,False
13832.0,2,25,40.949999999999996,False,False,False,False
13833.0,1,118,384.8,False,False,False,False
13835.0,4,442,834.57,False,False,False,False
13837.0,2,183,271.24,False,False,False,False
13838.0,4,263,691.73,False,False,False,False
13841.0,1,100,85.0,False,False,False,False
13842.0,9,1768,3385.62,False,False,False,False
13844.0,1,196,361.62,False,False,False,False
13845.0,1,182,312.98,False,False,False,False
13846.0,4,383,847.61,False,False,False,False
13848.0,3,3700,1255.0,False,False,False,False
13849.0,2,1016,1537.95,False,False,False,False
13850.0,2,941,1586.81,False,False,False,False
13851.0,3,1705,2651.46,False,False,False,False
13853.0,2,304,1056.94,False,False,False,False
13854.0,29,2278,8025.0199999999995,False,False,False,False
13856.0,5,484,363.4,False,False,False,False
13858.0,1,75,216.17,False,False,False,False
13859.0,1,129,201.16,False,False,False,False
13860.0,6,589,1240.0,False,False,False,False
13862.0,10,1682,2187.31,False,False,False,False
13863.0,2,219,299.56,False,False,False,False
13865.0,4,204,501.56,False,False,False,False
13866.0,1,57,145.67000000000002,False,False,False,False
13867.0,3,513,1015.29,False,False,False,False
13868.0,2,1964,3192.54,False,False,False,False
13869.0,4,1721,3104.95,False,False,False,False
13870.0,10,1320,2751.25,False,False,False,False
13871.0,14,2801,6389.8,False,False,False,False
13873.0,4,138,381.7,False,False,False,False
13874.0,1,180,540.45,False,False,False,False
13875.0,5,1316,1786.79,False,False,False,False
13876.0,1,36,122.7,False,False,False,False
13877.0,1,108,117.24,False,False,False,False
13878.0,1,475,1281.53,False,False,False,False
13880.0,13,1842,3219.77,False,False,False,False
13881.0,22,10062,16989.52,False,False,False,False
13882.0,6,950,1131.28,False,False,False,False
13883.0,9,1368,2538.75,False,False,False,False
13884.0,6,297,781.3000000000001,False,False,False,False
13885.0,2,182,506.8,False,False,False,False
13886.0,1,126,243.56,False,False,False,False
13887.0,1,147,349.55,False,False,False,False
13888.0,2,258,605.63,False,False,False,False
13889.0,1,146,416.90000000000003,False,False,False,False
13890.0,14,826,1860.8600000000001,False,False,False,False
13892.0,4,983,632.97,False,False,False,False
13893.0,1,190,821.1,False,False,False,False
13894.0,5,339,535.97,False,False,False,False
13895.0,5,1364,2588.12,False,False,False,False
13897.0,1,200,311.16,False,False,False,False
13898.0,1,133,155.93,False,False,False,False
13899.0,2,156,388.52,False,False,False,False
13900.0,3,430,740.95,False,False,False,False
13901.0,5,1739,2867.2,False,False,False,False
13904.0,2,332,332.64,False,False,False,False
13908.0,5,1470,2347.05,False,False,False,False
13911.0,9,2731,2580.91,False,False,False,False
13914.0,3,379,613.95,False,False,False,False
13917.0,2,228,272.04,False,False,False,False
13918.0,2,1140,1212.8400000000001,False,False,False,False
13919.0,3,437,350.15999999999997,False,False,False,False
13922.0,1,93,172.25,False,False,False,False
13923.0,1,185,351.13,False,False,False,False
13924.0,11,1532,1682.08,False,False,False,False
13925.0,6,327,616.65,False,False,False,False
13926.0,1,104,223.85000000000002,False,False,False,False
13927.0,1,214,348.99,False,False,False,False
13928.0,4,129,464.57,False,False,False,False
13929.0,3,139,802.85,False,False,False,False
13930.0,2,274,337.34,False,False,False,False
13931.0,3,721,1230.93,False,False,False,False
13932.0,1,72,307.4,False,False,False,False
13933.0,2,205,608.7900000000001,False,False,False,False
13934.0,1,390,922.1,False,False,False,False
13936.0,2,324,361.28,False,False,False,False
13937.0,1,123,158.85,False,False,False,False
13938.0,1,70,71.66,False,False,False,False
13939.0,4,843,556.75,False,False,False,False
13940.0,4,516,839.14,False,False,False,False
13941.0,7,2307,4912.41,False,False,False,False
13946.0,3,443,561.5699999999999,False,False,False,False
13947.0,1,44,90.6,False,False,False,False
13948.0,1,40,102.0,False,False,False,False
13949.0,6,2474,2427.32,False,False,False,False
13950.0,5,321,728.56,False,False,False,False
13951.0,3,459,674.45,False,False,False,False
13952.0,3,1425,3246.091,False,False,False,False
13953.0,7,2724,3515.68,False,False,False,False
13954.0,3,141,378.59,False,False,False,False
13955.0,2,154,322.96,False,False,False,False
13956.0,5,491,1026.42,False,False,False,False
13958.0,1,-23,-102.45,False,True,True,True
13959.0,3,357,598.2,False,False,False,False
13960.0,2,142,230.22,False,False,False,False
13962.0,2,87,169.55,False,False,False,False
13963.0,4,460,664.54,False,False,False,False
13967.0,1,42,80.7,False,False,False,False
13969.0,20,4483,8986.69,False,False,False,False
13971.0,11,1818,2702.2200000000003,False,False,False,False
13972.0,2,187,190.25,False,False,False,False
13973.0,1,109,264.7,False,False,False,False
13974.0,1,249,413.59000000000003,False,False,False,False
13975.0,7,1725,2503.23,False,False,False,False
13976.0,1,154,357.98,False,False,False,False
13978.0,2,315,196.79000000000002,False,False,False,False
13979.0,1,639,869.87,False,False,False,False
13980.0,1,172,200.14,False,False,False,False
13982.0,5,1132,1861.11,False,False,False,False
13983.0,13,1170,2590.46,False,False,False,False
13984.0,6,271,488.03,False,False,False,False
13985.0,16,3437,7024.53,False,False,False,False
13986.0,1,430,320.46,False,False,False,False
13988.0,9,3025,4098.8,False,False,False,False
13989.0,2,1313,1266.08,False,False,False,False
13990.0,1,190,311.3,False,False,False,False
13991.0,7,996,850.63,False,False,False,False
13992.0,1,64,76.8,False,False,False,False
13993.0,12,892,3409.66,False,False,False,False
13994.0,6,940,2313.14,False,False,False,False
13995.0,6,867,1383.49,False,False,False,False
13999.0,15,2231,3865.26,False,False,False,False
14000.0,2,707,633.71,False,False,False,False
14001.0,4,959,2030.3300000000002,False,False,False,False
14002.0,2,877,529.73,False,False,False,False
14004.0,7,2668,4582.64,False,False,False,False
14005.0,5,2478,2874.72,False,False,False,False
14006.0,3,641,962.19,False,False,False,False
14009.0,3,361,685.9300000000001,False,False,False,False
14012.0,1,160,328.8,False,False,False,False
14013.0,3,462,473.02,False,False,False,False
14014.0,1,1076,505.18,False,False,False,False
14015.0,1,378,917.34,False,False,False,False
14016.0,5,2124,4328.46,False,False,False,False
14019.0,4,1034,1398.96,False,False,False,False
14020.0,2,441,642.8,False,False,False,False
14021.0,3,192,631.9,False,False,False,False
14022.0,1,487,440.0,False,False,False,False
14023.0,2,345,584.07,False,False,False,False
14024.0,2,150,327.7,False,False,False,False
14027.0,1,62,104.82,False,False,False,False
14029.0,2,198,467.66,False,False,False,False
14030.0,8,1479,2360.09,False,False,False,False
14031.0,23,5370,14634.640000000001,False,False,False,False
14032.0,18,2008,2929.84,False,False,False,False
14034.0,4,315,512.02,False,False,False,False
14035.0,5,739,1428.02,False,False,False,False
14036.0,1,268,626.65,False,False,False,False
14037.0,2,46,147.20000000000002,False,False,False,False
14038.0,4,963,1554.48,False,False,False,False
14039.0,1,92,152.2,False,False,False,False
14040.0,15,1524,3542.19,False,False,False,False
14041.0,1,94,141.41,False,False,False,False
14044.0,4,308,652.82,False,False,False,False
14045.0,4,535,1659.75,False,False,False,False
14046.0,1,460,154.99,False,False,False,False
14047.0,7,377,1290.01,False,False,False,False
14048.0,2,274,375.13,False,False,False,False
14049.0,6,3846,5639.15,False,False,False,False
14050.0,2,689,746.36,False,False,False,False
14051.0,26,3741,15477.34,False,False,False,False
14052.0,1,89,225.36,False,False,False,False
14053.0,2,215,260.25,False,False,False,False
14054.0,1,62,92.46,False,False,False,False
14055.0,1,216,725.6400000000001,False,False,False,False
14056.0,29,4232,8124.4,False,False,False,False
14057.0,18,4708,6147.4,False,False,False,False
14059.0,1,128,183.6,False,False,False,False
14060.0,20,5374,6135.38,False,False,False,False
14062.0,12,5593,10464.85,False,False,False,False
14064.0,7,1350,1188.32,False,False,False,False
14066.0,1,45,152.55,False,False,False,False
14067.0,2,361,374.7,False,False,False,False
14068.0,1,73,265.85,False,False,False,False
14071.0,9,900,1307.41,False,False,False,False
14073.0,2,128,139.54,False,False,False,False
14075.0,3,754,942.26,False,False,False,False
14076.0,1,81,122.47,False,False,False,False
14077.0,5,268,499.41999999999996,False,False,False,False
14078.0,6,310,1049.37,False,False,False,False
14079.0,1,301,375.1,False,False,False,False
14080.0,1,48,45.599999999999994,False,False,False,False
14081.0,4,593,904.67,False,False,False,False
14082.0,1,110,182.25,False,False,False,False
14083.0,9,732,1018.43,False,False,False,False
14085.0,19,3183,4435.79,False,False,False,False
14087.0,2,250,181.67,False,False,False,False
14088.0,14,12593,50415.49,False,False,False,False
14089.0,1,134,161.0,False,False,False,False
14090.0,1,72,76.32000000000001,False,False,False,False
14092.0,17,2061,4063.1,False,False,False,False
14093.0,1,406,442.85,False,False,False,False
14096.0,34,16335,57120.909999999996,False,False,False,False
14098.0,1,104,147.35,False,False,False,False
14099.0,12,2177,3092.9700000000003,False,False,False,False
14100.0,1,64,194.9,False,False,False,False
14101.0,6,6942,5976.79,False,False,False,False
14102.0,8,938,1314.73,False,False,False,False
14104.0,2,72,216.20999999999998,False,False,False,False
14105.0,2,798,1260.33,False,False,False,False
14107.0,8,1788,2688.48,False,False,False,False
14108.0,3,380,594.16,False,False,False,False
14109.0,2,56,80.2,False,False,False,False
14110.0,13,2443,5669.65,False,False,False,False
14111.0,5,457,688.6,False,False,False,False
14112.0,12,1608,2774.17,False,False,False,False
14113.0,8,635,1377.92,False,False,False,False
14114.0,2,101,386.53,False,False,False,False
14116.0,5,707,1382.74,False,False,False,False
14117.0,1,72,90.0,False,False,False,False
14119.0,1,-2,-19.9,False,True,True,True
14121.0,6,2078,2740.3,False,False,False,False
14124.0,1,1618,419.58000000000004,False,False,False,False
14125.0,3,1640,2740.43,False,False,False,False
14126.0,4,458,643.6300000000001,False,False,False,False
14127.0,3,321,709.71,False,False,False,False
14128.0,2,564,637.5,False,False,False,False
14129.0,5,592,1123.8600000000001,False,False,False,False
14130.0,1,258,483.86,False,False,False,False
14132.0,12,3366,3580.13,False,False,False,False
14133.0,5,342,590.3399999999999,False,False,False,False
14135.0,15,3850,4690.31,False,False,False,False
14138.0,2,610,982.3800000000001,False,False,False,False
14139.0,1,510,415.82,False,False,False,False
14140.0,3,809,920.05,False,False,False,False
14141.0,6,337,879.0300000000001,False,False,False,False
14142.0,1,313,311.81,False,False,False,False
14143.0,1,30,115.8,False,False,False,False
14145.0,5,636,3148.2,False,False,False,False
14146.0,6,1886,2949.57,False,False,False,False
14147.0,3,96,468.4,False,False,False,False
14148.0,1,16,157.2,False,False,False,False
14149.0,3,129,259.43,False,False,False,False
14150.0,2,496,658.64,False,False,False,False
14152.0,3,699,611.09,False,False,False,False
14154.0,2,465,1345.62,False,False,False,False
14155.0,1,25,118.75,False,False,False,False
14156.0,66,57025,113384.14,False,False,False,False
14157.0,3,273,400.43,False,False,False,False
14158.0,1,781,507.66,False,False,False,False
14159.0,14,4395,4678.3,False,False,False,False
14161.0,3,455,1110.52,False,False,False,False
14162.0,2,142,289.36,False,False,False,False
14163.0,4,893,2445.91,False,False,False,False
14164.0,2,1033,1631.77,False,False,False,False
14165.0,1,54,122.53999999999999,False,False,False,False
14167.0,4,150,574.84,False,False,False,False
14171.0,1,167,363.79,False,False,False,False
14173.0,4,150,450.84,False,False,False,False
14174.0,1,94,134.46,False,False,False,False
14175.0,7,1461,3108.06,False,False,False,False
14176.0,5,207,574.0,False,False,False,False
14177.0,5,204,554.46,False,False,False,False
14178.0,7,1505,1620.93,False,False,False,False
14179.0,2,330,719.78,False,False,False,False
14180.0,31,710,4640.77,False,False,False,False
14184.0,1,127,452.89,False,False,False,False
14185.0,1,6,197.65,False,False,False,False
14188.0,10,1145,2018.91,False,False,False,False
14189.0,24,3919,4604.31,False,False,False,False
14191.0,14,3657,4660.01,False,False,False,False
14193.0,2,445,853.39,False,False,False,False
14194.0,32,5783,11216.75,False,False,False,False
14195.0,3,702,962.7,False,False,False,False
14196.0,1,142,335.52,False,False,False,False
14198.0,7,280,663.5,False,False,False,False
14199.0,1,28,185.39999999999998,False,False,False,False
14201.0,9,578,688.04,False,False,False,False
14204.0,1,82,161.03,False,False,False,False
14205.0,4,99,218.78,False,False,False,False
14206.0,2,274,308.26,False,False,False,False
14208.0,1,114,151.74,False,False,False,False
14209.0,7,688,2067.13,False,False,False,False
14210.0,7,759,1900.89,False,False,False,False
14211.0,13,1232,2208.3,False,False,False,False
14212.0,1,1152,1070.48,False,False,False,False
14213.0,1,-244,-1192.2,False,True,True,True
14214.0,7,748,1000.23,False,False,False,False
14215.0,7,1354,1777.92,False,False,False,False
14216.0,4,594,1839.3,False,False,False,False
14217.0,24,677,1925.3600000000001,False,False,False,False
14218.0,1,160,169.48000000000002,False,False,False,False
14219.0,1,78,89.94,False,False,False,False
14220.0,2,272,632.4,False,False,False,False
14221.0,10,2190,3427.85,False,False,False,False
14222.0,1,607,683.17,False,False,False,False
14223.0,4,583,975.23,False,False,False,False
14224.0,4,514,1050.12,False,False,False,False
14226.0,7,1301,2201.64,False,False,False,False
14227.0,15,1811,3315.71,False,False,False,False
14229.0,5,590,1450.6,False,False,False,False
14231.0,5,402,822.0600000000001,False,False,False,False
14232.0,8,1937,2043.93,False,False,False,False
14233.0,5,671,1447.51,False,False,False,False
14234.0,4,963,775.46,False,False,False,False
14235.0,6,1947,3093.86,False,False,False,False
14236.0,2,310,490.86,False,False,False,False
14237.0,1,38,161.0,False,False,False,False
14238.0,1,111,146.85,False,False,False,False
14239.0,13,986,2323.5,False,False,False,False
14240.0,2,418,890.34,False,False,False,False
14241.0,1,146,213.70000000000002,False,False,False,False
14242.0,2,123,280.55,False,False,False,False
14243.0,14,1204,2535.88,False,False,False,False
14245.0,5,971,1677.48,False,False,False,False
14246.0,3,804,1474.06,False,False,False,False
14247.0,1,47,136.76999999999998,False,False,False,False
14248.0,1,102,302.58,False,False,False,False
14250.0,3,1200,1904.05,False,False,False,False
14251.0,5,1674,2879.7000000000003,False,False,False,False
14256.0,3,410,935.0600000000001,False,False,False,False
14257.0,6,1677,3087.27,False,False,False,False
14258.0,10,7098,12650.08,False,False,False,False
14259.0,1,68,120.0,False,False,False,False
14261.0,2,406,1163.45,False,False,False,False
14262.0,8,1645,2618.23,False,False,False,False
14264.0,3,66,319.47,False,False,False,False
14265.0,2,330,530.18,False,False,False,False
14267.0,7,461,1279.09,False,False,False,False
14270.0,1,197,492.65000000000003,False,False,False,False
14271.0,1,88,112.32,False,False,False,False
14272.0,2,599,437.96,False,False,False,False
14273.0,4,264,559.97,False,False,False,False
14276.0,5,723,1019.39,False,False,False,False
14277.0,4,1624,3957.0,False,False,False,False
14280.0,1,52,134.04,False,False,False,False
14282.0,15,2668,3729.34,False,False,False,False
14284.0,3,157,578.45,False,False,False,False
14285.0,4,541,1910.01,False,False,False,False
14286.0,5,4306,4595.81,False,False,False,False
14287.0,4,236,151.23000000000002,False,False,False,False
14288.0,2,187,413.85,False,False,False,False
14289.0,6,292,911.26,False,False,False,False
14290.0,6,913,2307.4500000000003,False,False,False,False
14291.0,12,2748,3873.3,False,False,False,False
14292.0,14,1643,4819.33,False,False,False,False
14293.0,4,709,1046.56,False,False,False,False
14295.0,2,82,154.70000000000002,False,False,False,False
14297.0,6,861,1284.06,False,False,False,False
14298.0,45,58021,50862.44,False,False,False,False
14299.0,18,2013,2855.35,False,False,False,False
14300.0,1,32,43.2,False,False,False,False
14301.0,2,600,632.04,False,False,False,False
14304.0,2,54,197.1,False,False,False,False
14305.0,5,1069,1803.76,False,False,False,False
14306.0,3,1073,2083.42,False,False,False,False
14307.0,6,2058,2995.72,False,False,False,False
14309.0,10,1619,2319.68,False,False,False,False
14311.0,2,125,229.71,False,False,False,False
14312.0,6,1012,1611.59,False,False,False,False
14314.0,1,296,120.0,False,False,False,False
14315.0,7,1010,2456.98,False,False,False,False
14317.0,1,255,508.58000000000004,False,False,False,False
14320.0,3,239,343.11,False,False,False,False
14321.0,5,2406,1530.75,False,False,False,False
14323.0,4,340,574.26,False,False,False,False
14326.0,2,99,166.85,False,False,False,False
14327.0,1,139,311.65,False,False,False,False
14329.0,14,3075,4928.74,False,False,False,False
14331.0,2,252,462.65999999999997,False,False,False,False
14332.0,3,481,866.31,False,False,False,False
14333.0,2,52,351.45,False,False,False,False
14334.0,9,1730,2539.46,False,False,False,False
14335.0,2,379,468.26,False,False,False,False
14336.0,4,1759,1614.91,False,False,False,False
14338.0,4,329,554.22,False,False,False,False
14339.0,4,150,289.90999999999997,False,False,False,False
14340.0,1,58,134.7,False,False,False,False
14341.0,9,1401,2166.38,False,False,False,False
14342.0,6,337,607.71,False,False,False,False
14344.0,8,477,889.9300000000001,False,False,False,False
14345.0,1,50,108.97999999999999,False,False,False,False
14346.0,2,605,1021.58,False,False,False,False
14348.0,1,183,409.57,False,False,False,False
14349.0,1,86,133.5,False,False,False,False
14350.0,2,166,258.7,False,False,False,False
14351.0,1,12,51.0,False,False,False,False
14352.0,4,538,1078.96,False,False,False,False
14353.0,1,64,90.6,False,False,False,False
14354.0,2,210,163.62,False,False,False,False
14355.0,1,92,174.4,False,False,False,False
14356.0,4,266,666.9399999999999,False,False,False,False
14357.0,1,148,225.77,False,False,False,False
14359.0,6,363,882.58,False,False,False,False
14360.0,4,1151,2128.23,False,False,False,False
14362.0,1,100,161.2,False,False,False,False
14364.0,8,1967,3717.35,False,False,False,False
14367.0,19,4410,9167.82,False,False,False,False
14368.0,1,36,155.0,False,False,False,False
14371.0,1,34,100.5,False,False,False,False
14373.0,1,17,76.55,False,False,False,False
14375.0,1,194,257.68,False,False,False,False
14377.0,2,219,617.05,False,False,False,False
14379.0,2,292,348.1,False,False,False,False
14381.0,1,146,202.68,False,False,False,False
14382.0,1,1237,626.0699999999999,False,False,False,False
14383.0,3,817,1247.69,False,False,False,False
14385.0,3,159,202.11,False,False,False,False
14386.0,1,54,142.4,False,False,False,False
14387.0,3,819,1770.56,False,False,False,False
14388.0,10,1933,3172.04,False,False,False,False
14389.0,5,702,999.72,False,False,False,False
14390.0,13,2125,4592.47,False,False,False,False
14393.0,1,13,67.95,False,False,False,False
14395.0,12,1689,3471.91,False,False,False,False
14396.0,2,225,487.99,False,False,False,False
14397.0,23,1852,2556.68,False,False,False,False
14400.0,2,450,559.7,False,False,False,False
14401.0,14,4505,4039.98,False,False,False,False
14403.0,5,513,1426.31,False,False,False,False
14404.0,7,831,1434.72,False,False,False,False
14406.0,1,77,156.75,False,False,False,False
14407.0,9,1412,2111.08,False,False,False,False
14408.0,7,1616,2606.53,False,False,False,False
14409.0,7,1158,1908.25,False,False,False,False
14410.0,15,291,576.3,False,False,False,False
14411.0,1,196,1063.0,False,False,False,False
14412.0,3,784,761.3299999999999,False,False,False,False
14413.0,1,68,122.7,False,False,False,False
14414.0,8,2509,1485.1299999999999,False,False,False,False
14415.0,18,2973,5811.56,False,False,False,False
14416.0,2,326,490.22,False,False,False,False
14418.0,3,1711,1937.25,False,False,False,False
14419.0,6,487,1058.06,False,False,False,False
14420.0,2,333,385.87,False,False,False,False
14421.0,2,365,813.11,False,False,False,False
14422.0,6,2906,4263.64,False,False,False,False
14423.0,1,120,265.2,False,False,False,False
14424.0,1,48,322.08,False,False,False,False
14426.0,16,2339,3918.9,False,False,False,False
14427.0,2,228,363.34000000000003,False,False,False,False
14428.0,7,428,1230.14,False,False,False,False
14431.0,2,122,397.76,False,False,False,False
14432.0,6,2070,2255.51,False,False,False,False
14434.0,6,368,1372.8,False,False,False,False
14436.0,1,129,89.06,False,False,False,False
14437.0,2,59,-43.400000000000006,False,True,False,True
14438.0,1,82,131.9,False,False,False,False
14439.0,1,526,2661.24,False,False,False,False
14440.0,5,588,2357.6800000000003,False,False,False,False
14441.0,10,430,1545.14,False,False,False,False
14442.0,5,475,1544.62,False,False,False,False
14443.0,7,931,1400.88,False,False,False,False
14446.0,4,933,1039.58,False,False,False,False
14447.0,5,571,1163.23,False,False,False,False
14448.0,2,104,375.35,False,False,False,False
14449.0,4,757,907.1,False,False,False,False
14450.0,3,241,483.25,False,False,False,False
14451.0,2,389,662.59,False,False,False,False
14452.0,2,119,264.44,False,False,False,False
14453.0,1,49,119.93,False,False,False,False
14456.0,14,2901,3047.63,False,False,False,False
14457.0,1,88,113.64,False,False,False,False
14459.0,1,760,1837.92,False,False,False,False
14460.0,4,869,383.34,False,False,False,False
14461.0,3,766,2103.06,False,False,False,False
14462.0,15,932,1965.9,False,False,False,False
14463.0,3,179,529.62,False,False,False,False
14465.0,3,405,1058.6200000000001,False,False,False,False
14466.0,7,1006,2272.4,False,False,False,False
14467.0,4,278,598.76,False,False,False,False
14470.0,2,193,461.19,False,False,False,False
14472.0,8,1160,1936.84,False,False,False,False
14473.0,2,88,234.34000000000003,False,False,False,False
14474.0,2,139,537.71,False,False,False,False
14475.0,6,428,799.82,False,False,False,False
14476.0,1,132,215.7,False,False,False,False
14477.0,5,719,1307.81,False,False,False,False
14479.0,2,117,316.25,False,False,False,False
14480.0,1,143,279.05,False,False,False,False
14481.0,2,489,636.51,False,False,False,False
14482.0,6,1646,2068.15,False,False,False,False
14483.0,2,95,129.2,False,False,False,False
14484.0,1,210,321.92,False,False,False,False
14485.0,1,71,165.75,False,False,False,False
14487.0,7,734,1183.58,False,False,False,False
14488.0,2,793,1047.43,False,False,False,False
14489.0,1,299,463.38,False,False,False,False
14491.0,2,139,340.93,False,False,False,False
14493.0,7,1279,2362.84,False,False,False,False
14494.0,1,92,139.56,False,False,False,False
14495.0,2,62,123.8,False,False,False,False
14496.0,2,159,538.8100000000001,False,False,False,False
14497.0,2,233,457.47,False,False,False,False
14498.0,5,1098,1957.32,False,False,False,False
14499.0,3,501,815.32,False,False,False,False
14500.0,3,117,356.85,False,False,False,False
14501.0,3,119,190.31,False,False,False,False
14502.0,14,1483,2351.02,False,False,False,False
14503.0,6,2004,3543.26,False,False,False,False
14504.0,4,308,673.26,False,False,False,False
14505.0,11,2743,5818.7,False,False,False,False
14506.0,5,730,2012.17,False,False,False,False
14507.0,7,588,1368.18,False,False,False,False
14508.0,2,131,276.42,False,False,False,False
14511.0,6,772,1267.4099999999999,False,False,False,False
14512.0,2,122,275.28,False,False,False,False
14513.0,4,355,438.49,False,False,False,False
14514.0,3,589,1055.35,False,False,False,False
14515.0,6,1134,2102.09,False,False,False,False
14517.0,2,91,330.45,False,False,False,False
14518.0,1,278,174.37,False,False,False,False
14520.0,2,146,270.6,False,False,False,False
14522.0,4,525,974.54,False,False,False,False
14523.0,1,251,241.09,False,False,False,False
14524.0,9,676,1867.68,False,False,False,False
14525.0,13,2662,4221.37,False,False,False,False
14527.0,86,2049,7711.38,False,False,False,False
